Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
Acute_AEI_Gamma_FC,0.46153846153846156,0.5000000000000001,0.6153846153846154,0.25,0.5384615384615384,0.2,0.38461538461538464,0.35,0.6153846153846154,0.6875
Acute_AEI_Gamma_FCPCA,0.46153846153846156,0.325,0.6153846153846154,0.7375,0.6153846153846154,0.4625,0.46153846153846156,0.375,0.5384615384615384,0.625
Acute_AEI_All_FC,0.46153846153846156,0.525,0.6153846153846154,0.5,0.6923076923076923,0.5125,0.6153846153846154,0.55,0.6153846153846154,0.3875
Acute_AEI_All_FCPCA,0.6153846153846154,0.75,0.7692307692307693,0.675,0.6153846153846154,0.45,0.6923076923076923,0.775,0.6153846153846154,0.6000000000000001
Adjustment_AEI_Delta_FC,0.35714285714285715,0.30612244897959184,0.5,0.673469387755102,0.5,0.6224489795918368,0.35714285714285715,0.3877551020408163,0.5714285714285714,0.7142857142857143
Adjustment_AEI_Delta_FCPCA,0.7857142857142857,0.8571428571428572,0.6428571428571429,0.7653061224489796,0.7142857142857143,0.8775510204081632,0.7857142857142857,0.9183673469387755,0.5714285714285714,0.8163265306122449
Adjustment_AEI_Theta_FC,0.7142857142857143,0.2857142857142857,0.5,0.45918367346938777,0.5714285714285714,0.653061224489796,0.7142857142857143,0.8163265306122449,0.7857142857142857,0.8775510204081631
Adjustment_AEI_Theta_FCPCA,0.7142857142857143,0.8571428571428571,0.5,0.6632653061224489,0.5714285714285714,0.8367346938775511,0.7142857142857143,0.8775510204081632,0.5714285714285714,0.7551020408163266
Adjustment_AEI_Alpha_FC,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2755102040816326,0.5,0.29591836734693877,0.42857142857142855,0.5714285714285714,0.5,0.20408163265306123
Adjustment_AEI_Alpha_FCPCA,0.6428571428571429,0.653061224489796,0.6428571428571429,0.6836734693877551,0.7142857142857143,0.7346938775510204,0.6428571428571429,0.653061224489796,0.6428571428571429,0.8265306122448979
Adjustment_AEI_Beta_FC,0.6428571428571429,0.36734693877551017,0.5,0.5204081632653061,0.5,0.40816326530612246,0.2857142857142857,0.40816326530612246,0.5,0.5204081632653061
Adjustment_AEI_Beta_FCPCA,0.7857142857142857,0.8979591836734694,0.5,0.6326530612244897,0.5714285714285714,0.6326530612244898,0.7857142857142857,0.8775510204081632,0.5714285714285714,0.7755102040816326
Adjustment_AEI_HighBeta_FC,0.5,0.5714285714285714,0.5,0.3265306122448979,0.42857142857142855,0.5510204081632653,0.5,0.4897959183673469,0.5,0.29591836734693877
Adjustment_AEI_HighBeta_FCPCA,0.7142857142857143,0.8571428571428572,0.5,0.653061224489796,0.5,0.6734693877551021,0.7142857142857143,0.8571428571428572,0.5,0.7755102040816327
